date,sku,demand,day_of_week,month,day_of_year,is_weekend,is_promo,weather_index,lag_1,lag_3,lag_7,lag_14,rolling_mean_7,rolling_mean_14,rolling_mean_30,sku_code
2024-06-24,Banana,146,0,6,176,0,0,27.89,166.0,114.0,154.0,142.0,145.28571428571428,156.28571428571428,160.9,1
2024-06-25,Banana,146,1,6,177,0,0,30.42,146.0,186.0,134.0,143.0,144.14285714285714,156.57142857142858,159.13333333333333,1
2024-06-26,Banana,144,2,6,178,0,0,24.72,146.0,166.0,131.0,159.0,145.85714285714286,156.78571428571428,157.6,1
2024-06-27,Banana,141,3,6,179,0,0,28.5,144.0,146.0,132.0,137.0,147.71428571428572,155.71428571428572,158.06666666666666,1
2024-06-28,Banana,199,4,6,180,0,1,25.18,141.0,146.0,114.0,137.0,149.0,156.0,158.2,1
2024-06-29,Banana,178,5,6,181,1,0,25.62,199.0,144.0,186.0,177.0,161.14285714285714,160.42857142857142,159.56666666666666,1
2024-06-30,Banana,166,6,6,182,1,0,24.64,178.0,141.0,166.0,276.0,160.0,160.5,161.2,1
2024-07-01,Banana,119,0,7,183,0,0,26.84,166.0,199.0,146.0,154.0,160.0,152.64285714285714,159.4,1
2024-07-02,Banana,110,1,7,184,0,0,25.68,119.0,178.0,146.0,134.0,156.14285714285714,150.14285714285714,157.13333333333333,1
2024-07-03,Banana,138,2,7,185,0,0,28.02,110.0,166.0,144.0,131.0,151.0,148.42857142857142,154.96666666666667,1
2024-07-04,Banana,129,3,7,186,0,0,22.97,138.0,119.0,141.0,132.0,150.14285714285714,148.92857142857142,154.93333333333334,1
2024-07-05,Banana,110,4,7,187,0,0,23.95,129.0,110.0,199.0,114.0,148.42857142857142,148.71428571428572,155.0,1
2024-07-06,Banana,180,5,7,188,1,0,26.02,110.0,138.0,178.0,186.0,135.71428571428572,148.42857142857142,154.1,1
2024-07-07,Banana,174,6,7,189,1,0,23.33,180.0,129.0,166.0,166.0,136.0,148.0,155.8,1
2024-07-08,Banana,118,0,7,190,0,0,22.77,174.0,110.0,119.0,146.0,137.14285714285714,148.57142857142858,154.66666666666666,1
2024-07-09,Banana,132,1,7,191,0,0,25.84,118.0,180.0,110.0,146.0,137.0,146.57142857142858,152.16666666666666,1
2024-07-10,Banana,111,2,7,192,0,0,22.56,132.0,174.0,138.0,144.0,140.14285714285714,145.57142857142858,150.6,1
2024-07-11,Banana,118,3,7,193,0,0,24.4,111.0,118.0,129.0,141.0,136.28571428571428,143.21428571428572,149.56666666666666,1
2024-07-12,Banana,127,4,7,194,0,0,25.63,118.0,132.0,110.0,199.0,134.71428571428572,141.57142857142858,148.73333333333332,1
2024-07-13,Banana,186,5,7,195,1,0,23.72,127.0,111.0,180.0,178.0,137.14285714285714,136.42857142857142,147.66666666666666,1
2024-07-14,Banana,149,6,7,196,1,0,21.16,186.0,118.0,174.0,166.0,138.0,137.0,149.3,1
2024-07-15,Banana,124,0,7,197,0,0,20.52,149.0,127.0,118.0,119.0,134.42857142857142,135.78571428571428,149.7,1
2024-07-16,Banana,138,1,7,198,0,0,20.97,124.0,186.0,132.0,110.0,135.28571428571428,136.14285714285714,147.93333333333334,1
2024-07-17,Banana,131,2,7,199,0,0,20.27,138.0,149.0,111.0,138.0,136.14285714285714,138.14285714285714,143.33333333333334,1
2024-07-18,Banana,135,3,7,200,0,0,23.45,131.0,124.0,118.0,129.0,139.0,137.64285714285714,142.56666666666666,1
2024-07-19,Banana,133,4,7,201,0,0,22.25,135.0,138.0,127.0,110.0,141.42857142857142,138.07142857142858,142.6,1
2024-07-20,Banana,161,5,7,202,1,0,22.67,133.0,131.0,186.0,180.0,142.28571428571428,139.71428571428572,142.66666666666666,1
2024-07-21,Banana,151,6,7,203,1,0,21.91,161.0,135.0,149.0,174.0,138.71428571428572,138.35714285714286,143.63333333333333,1
2024-07-22,Banana,127,0,7,204,0,0,23.1,151.0,133.0,124.0,118.0,139.0,136.71428571428572,144.86666666666667,1
2024-07-23,Banana,106,1,7,205,0,0,17.46,127.0,161.0,138.0,132.0,139.42857142857142,137.35714285714286,142.9,1
2024-07-24,Banana,124,2,7,206,0,0,19.57,106.0,151.0,131.0,111.0,134.85714285714286,135.5,140.9,1
2024-07-25,Banana,126,3,7,207,0,0,22.38,124.0,127.0,135.0,118.0,133.85714285714286,136.42857142857142,140.16666666666666,1
2024-07-26,Banana,124,4,7,208,0,0,19.07,126.0,106.0,133.0,127.0,132.57142857142858,137.0,139.5,1
2024-07-27,Banana,160,5,7,209,1,0,20.26,124.0,124.0,161.0,186.0,131.28571428571428,136.78571428571428,138.83333333333334,1
2024-07-28,Banana,152,6,7,210,1,0,21.21,160.0,126.0,151.0,149.0,131.14285714285714,134.92857142857142,139.46666666666667,1
2024-07-29,Banana,104,0,7,211,0,0,19.92,152.0,124.0,127.0,124.0,131.28571428571428,135.14285714285714,137.9,1
2024-07-30,Banana,115,1,7,212,0,0,15.29,104.0,160.0,106.0,138.0,128.0,133.71428571428572,135.43333333333334,1
2024-07-31,Banana,118,2,7,213,0,0,18.0,115.0,152.0,124.0,131.0,129.28571428571428,132.07142857142858,133.73333333333332,1
2024-08-01,Banana,119,3,8,214,0,0,19.27,118.0,104.0,126.0,135.0,128.42857142857142,131.14285714285714,133.7,1
2024-08-02,Banana,114,4,8,215,0,0,22.94,119.0,115.0,124.0,133.0,127.42857142857143,130.0,134.0,1
2024-08-03,Banana,159,5,8,216,1,0,20.33,114.0,118.0,160.0,161.0,126.0,128.64285714285714,133.2,1
2024-08-04,Banana,160,6,8,217,1,0,20.7,159.0,119.0,152.0,151.0,125.85714285714286,128.5,134.2,1
2024-08-05,Banana,116,0,8,218,0,0,20.61,160.0,114.0,104.0,127.0,127.0,129.14285714285714,135.86666666666667,1
2024-08-06,Banana,113,1,8,219,0,0,19.4,116.0,159.0,115.0,106.0,128.71428571428572,128.35714285714286,133.73333333333332,1
2024-08-07,Banana,115,2,8,220,0,0,17.37,113.0,160.0,118.0,124.0,128.42857142857142,128.85714285714286,131.7,1
2024-08-08,Banana,123,3,8,221,0,0,20.85,115.0,116.0,119.0,126.0,128.0,128.21428571428572,131.6,1
2024-08-09,Banana,114,4,8,222,0,0,16.86,123.0,113.0,114.0,124.0,128.57142857142858,128.0,131.3,1
2024-08-10,Banana,149,5,8,223,1,0,19.16,114.0,115.0,159.0,160.0,128.57142857142858,127.28571428571429,131.4,1
2024-08-11,Banana,151,6,8,224,1,0,18.8,149.0,123.0,160.0,152.0,127.14285714285714,126.5,132.43333333333334,1
2024-08-12,Banana,124,0,8,225,0,0,16.6,151.0,114.0,116.0,104.0,125.85714285714286,126.42857142857143,133.23333333333332,1
2024-08-13,Banana,107,1,8,226,0,0,20.02,124.0,149.0,113.0,115.0,127.0,127.85714285714286,131.16666666666666,1
2024-08-14,Banana,109,2,8,227,0,0,17.85,107.0,151.0,115.0,118.0,126.14285714285714,127.28571428571429,129.76666666666668,1
2024-08-15,Banana,107,3,8,228,0,0,14.55,109.0,124.0,123.0,119.0,125.28571428571429,126.64285714285714,129.26666666666668,1
2024-08-16,Banana,113,4,8,229,0,0,16.3,107.0,107.0,114.0,114.0,123.0,125.78571428571429,128.23333333333332,1
2024-08-17,Banana,140,5,8,230,1,0,15.45,113.0,109.0,149.0,159.0,122.85714285714286,125.71428571428571,127.63333333333334,1
2024-08-18,Banana,131,6,8,231,1,0,15.18,140.0,107.0,151.0,160.0,121.57142857142857,124.35714285714286,127.8,1
2024-08-19,Banana,103,0,8,232,0,0,18.73,131.0,113.0,124.0,116.0,118.71428571428571,122.28571428571429,127.73333333333333,1
2024-08-20,Banana,126,1,8,233,0,0,21.13,103.0,140.0,107.0,113.0,115.71428571428571,121.35714285714286,125.8,1
2024-08-21,Banana,122,2,8,234,0,0,17.96,126.0,131.0,109.0,115.0,118.42857142857143,122.28571428571429,124.96666666666667,1
2024-08-22,Banana,126,3,8,235,0,0,17.89,122.0,103.0,107.0,123.0,120.28571428571429,122.78571428571429,124.8,1
2024-08-23,Banana,108,4,8,236,0,0,16.09,126.0,126.0,113.0,114.0,123.0,123.0,125.46666666666667,1
2024-08-24,Banana,149,5,8,237,1,0,17.56,108.0,122.0,140.0,149.0,122.28571428571429,122.57142857142857,124.93333333333334,1
2024-08-25,Banana,144,6,8,238,1,0,15.42,149.0,126.0,131.0,151.0,123.57142857142857,122.57142857142857,125.7,1
2024-08-26,Banana,113,0,8,239,0,0,17.04,144.0,108.0,103.0,124.0,125.42857142857143,122.07142857142857,126.36666666666666,1
2024-08-27,Banana,122,1,8,240,0,0,20.89,113.0,149.0,126.0,107.0,126.85714285714286,121.28571428571429,124.8,1
2024-08-28,Banana,119,2,8,241,0,0,19.49,122.0,144.0,122.0,109.0,126.28571428571429,122.35714285714286,123.8,1
2024-08-29,Banana,129,3,8,242,0,0,17.99,119.0,113.0,126.0,107.0,125.85714285714286,123.07142857142857,124.3,1
2024-08-30,Banana,120,4,8,243,0,0,15.45,129.0,122.0,108.0,113.0,126.28571428571429,124.64285714285714,124.76666666666667,1
2024-08-31,Banana,150,5,8,244,1,0,16.33,120.0,119.0,149.0,140.0,128.0,125.14285714285714,124.83333333333333,1
2024-09-01,Banana,135,6,9,245,1,0,17.08,150.0,129.0,144.0,131.0,128.14285714285714,125.85714285714286,125.86666666666666,1
2024-09-02,Banana,114,0,9,246,0,0,15.82,135.0,120.0,113.0,103.0,126.85714285714286,126.14285714285714,126.56666666666666,1
2024-09-03,Banana,109,1,9,247,0,0,14.63,114.0,150.0,122.0,126.0,127.0,126.92857142857143,125.06666666666666,1
2024-09-04,Banana,113,2,9,248,0,0,16.87,109.0,135.0,119.0,122.0,125.14285714285714,125.71428571428571,123.36666666666666,1
2024-09-05,Banana,99,3,9,249,0,0,12.52,113.0,114.0,129.0,126.0,124.28571428571429,125.07142857142857,123.26666666666667,1
2024-09-06,Banana,109,4,9,250,0,0,16.74,99.0,109.0,120.0,108.0,120.0,123.14285714285714,122.8,1
2024-09-07,Banana,219,5,9,251,1,1,17.07,109.0,113.0,150.0,149.0,118.42857142857143,123.21428571428571,122.6,1
2024-09-08,Banana,141,6,9,252,1,0,13.08,219.0,99.0,135.0,144.0,128.28571428571428,128.21428571428572,125.8,1
2024-09-09,Banana,114,0,9,253,0,0,17.81,141.0,109.0,114.0,113.0,129.14285714285714,128.0,126.7,1
2024-09-10,Banana,117,1,9,254,0,0,16.18,114.0,219.0,109.0,122.0,129.14285714285714,128.07142857142858,125.53333333333333,1
2024-09-11,Banana,111,2,9,255,0,0,15.54,117.0,141.0,113.0,119.0,130.28571428571428,127.71428571428571,124.4,1
2024-09-12,Banana,111,3,9,256,0,0,13.94,111.0,114.0,99.0,129.0,130.0,127.14285714285714,123.96666666666667,1
2024-09-13,Banana,103,4,9,257,0,0,10.23,111.0,117.0,109.0,120.0,131.71428571428572,125.85714285714286,124.1,1
2024-09-14,Banana,208,5,9,258,1,1,12.35,103.0,111.0,219.0,150.0,130.85714285714286,124.64285714285714,123.9,1
2024-09-15,Banana,153,6,9,259,1,0,13.68,208.0,111.0,141.0,135.0,129.28571428571428,128.78571428571428,127.26666666666667,1
2024-09-16,Banana,109,0,9,260,0,0,16.33,153.0,103.0,114.0,114.0,131.0,130.07142857142858,128.6,1
2024-09-17,Banana,165,1,9,261,0,1,17.34,109.0,208.0,117.0,109.0,130.28571428571428,129.71428571428572,127.56666666666666,1
2024-09-18,Banana,99,2,9,262,0,0,13.09,165.0,153.0,111.0,113.0,137.14285714285714,133.71428571428572,128.7,1
2024-09-19,Banana,115,3,9,263,0,0,16.3,99.0,109.0,111.0,99.0,135.42857142857142,132.71428571428572,128.56666666666666,1
2024-09-20,Banana,116,4,9,264,0,0,16.07,115.0,165.0,103.0,109.0,136.0,133.85714285714286,128.2,1
2024-09-21,Banana,148,5,9,265,1,0,17.85,116.0,99.0,208.0,219.0,137.85714285714286,134.35714285714286,128.0,1
2024-09-22,Banana,145,6,9,266,1,0,14.11,148.0,115.0,153.0,141.0,129.28571428571428,129.28571428571428,128.73333333333332,1
2024-09-23,Banana,115,0,9,267,0,0,13.85,145.0,116.0,109.0,114.0,128.14285714285714,129.57142857142858,129.96666666666667,1
2024-09-24,Banana,109,1,9,268,0,0,16.82,115.0,148.0,165.0,117.0,129.0,129.64285714285714,128.83333333333334,1
2024-09-25,Banana,103,2,9,269,0,0,22.03,109.0,145.0,99.0,111.0,121.0,129.07142857142858,127.66666666666667,1
2024-09-26,Banana,110,3,9,270,0,0,13.56,103.0,115.0,115.0,111.0,121.57142857142857,128.5,127.33333333333333,1
2024-09-27,Banana,102,4,9,271,0,0,14.84,110.0,109.0,116.0,103.0,120.85714285714286,128.42857142857142,126.93333333333334,1
2024-09-28,Banana,126,5,9,272,1,0,17.49,102.0,103.0,148.0,208.0,118.85714285714286,128.35714285714286,126.36666666666666,1
2024-09-29,Banana,147,6,9,273,1,0,13.39,126.0,110.0,145.0,153.0,115.71428571428571,122.5,126.26666666666667,1
2024-09-30,Banana,156,0,9,274,0,1,15.88,147.0,102.0,115.0,109.0,116.0,122.07142857142857,127.16666666666667,1
2024-10-01,Banana,109,1,10,275,0,0,18.37,156.0,126.0,109.0,165.0,121.85714285714286,125.42857142857143,127.36666666666666,1
2024-10-02,Banana,98,2,10,276,0,0,11.36,109.0,147.0,103.0,99.0,121.85714285714286,121.42857142857143,126.5,1
2024-10-03,Banana,99,3,10,277,0,0,14.58,98.0,156.0,110.0,115.0,121.14285714285714,121.35714285714286,125.96666666666667,1
2024-10-04,Banana,121,4,10,278,0,0,14.39,99.0,109.0,102.0,116.0,119.57142857142857,120.21428571428571,125.63333333333334,1
2024-10-05,Banana,141,5,10,279,1,0,12.2,121.0,98.0,126.0,148.0,122.28571428571429,120.57142857142857,125.9,1
2024-10-06,Banana,130,6,10,280,1,0,16.55,141.0,99.0,147.0,145.0,124.42857142857143,120.07142857142857,127.3,1
2024-10-07,Banana,121,0,10,281,0,0,12.32,130.0,121.0,156.0,115.0,122.0,119.0,128.0,1
2024-10-08,Banana,121,1,10,282,0,0,14.88,121.0,141.0,109.0,109.0,117.0,119.42857142857143,124.73333333333333,1
2024-10-09,Banana,120,2,10,283,0,0,16.93,121.0,130.0,98.0,103.0,118.71428571428571,120.28571428571429,124.06666666666666,1
2024-10-10,Banana,124,3,10,284,0,0,15.28,120.0,121.0,99.0,110.0,121.85714285714286,121.5,124.26666666666667,1
2024-10-11,Banana,117,4,10,285,0,0,14.85,124.0,121.0,121.0,102.0,125.42857142857143,122.5,124.5,1
2024-10-12,Banana,160,5,10,286,1,0,20.07,117.0,120.0,141.0,126.0,124.85714285714286,123.57142857142857,124.7,1
2024-10-13,Banana,140,6,10,287,1,0,17.99,160.0,124.0,130.0,147.0,127.57142857142857,126.0,126.33333333333333,1
2024-10-14,Banana,112,0,10,288,0,0,17.29,140.0,117.0,121.0,156.0,129.0,125.5,127.56666666666666,1
2024-10-15,Banana,100,1,10,289,0,0,14.16,112.0,160.0,121.0,109.0,127.71428571428571,122.35714285714286,124.36666666666666,1
2024-10-16,Banana,126,2,10,290,0,0,13.22,100.0,140.0,120.0,98.0,124.71428571428571,121.71428571428571,122.6,1
2024-10-17,Banana,115,3,10,291,0,0,17.15,126.0,112.0,124.0,99.0,125.57142857142857,123.71428571428571,123.16666666666667,1
2024-10-18,Banana,100,4,10,292,0,0,13.78,115.0,100.0,117.0,121.0,124.28571428571429,124.85714285714286,121.5,1
2024-10-19,Banana,136,5,10,293,1,0,12.79,100.0,126.0,160.0,141.0,121.85714285714286,123.35714285714286,121.53333333333333,1
2024-10-20,Banana,142,6,10,294,1,0,13.26,136.0,115.0,140.0,130.0,118.42857142857143,123.0,122.23333333333333,1
2024-10-21,Banana,110,0,10,295,0,0,18.66,142.0,100.0,112.0,121.0,118.71428571428571,123.85714285714286,123.1,1
2024-10-22,Banana,94,1,10,296,0,0,15.99,110.0,136.0,100.0,121.0,118.42857142857143,123.07142857142857,121.83333333333333,1
2024-10-23,Banana,134,2,10,297,0,0,15.14,94.0,142.0,126.0,120.0,117.57142857142857,121.14285714285714,120.13333333333334,1
2024-10-24,Banana,117,3,10,298,0,0,16.15,134.0,110.0,115.0,124.0,118.71428571428571,122.14285714285714,120.76666666666667,1
2024-10-25,Banana,118,4,10,299,0,0,18.84,117.0,94.0,100.0,117.0,119.0,121.64285714285714,121.03333333333333,1
2024-10-26,Banana,140,5,10,300,1,0,13.59,118.0,134.0,136.0,160.0,121.57142857142857,121.71428571428571,121.53333333333333,1
2024-10-27,Banana,154,6,10,301,1,0,15.24,140.0,117.0,142.0,140.0,122.14285714285714,120.28571428571429,122.53333333333333,1
2024-10-28,Banana,102,0,10,302,0,0,17.44,154.0,118.0,110.0,112.0,123.85714285714286,121.28571428571429,124.26666666666667,1
2024-10-29,Banana,108,1,10,303,0,0,16.86,102.0,140.0,94.0,100.0,122.71428571428571,120.57142857142857,123.46666666666667,1
2024-10-30,Banana,95,2,10,304,0,0,19.59,108.0,154.0,134.0,126.0,124.71428571428571,121.14285714285714,122.16666666666667,1
2024-10-31,Banana,82,3,10,305,0,0,19.0,95.0,102.0,117.0,115.0,119.14285714285714,118.92857142857143,120.13333333333334,1
2024-11-01,Banana,119,4,11,306,0,0,15.7,82.0,108.0,118.0,100.0,114.14285714285714,116.57142857142857,119.23333333333333,1
2024-11-02,Banana,159,5,11,307,1,0,18.74,119.0,95.0,140.0,136.0,114.28571428571429,117.92857142857143,119.93333333333334,1
2024-11-03,Banana,182,6,11,308,1,0,16.8,159.0,82.0,154.0,142.0,117.0,119.57142857142857,121.93333333333334,1
2024-11-04,Banana,142,0,11,309,0,0,21.36,182.0,119.0,102.0,110.0,121.0,122.42857142857143,123.96666666666667,1
2024-11-05,Banana,97,1,11,310,0,0,16.52,142.0,159.0,108.0,94.0,126.71428571428571,124.71428571428571,124.0,1
2024-11-06,Banana,120,2,11,311,0,0,17.36,97.0,182.0,95.0,134.0,125.14285714285714,124.92857142857143,122.9,1
2024-11-07,Banana,124,3,11,312,0,0,14.11,120.0,142.0,82.0,117.0,128.71428571428572,123.92857142857143,122.86666666666666,1
2024-11-08,Banana,116,4,11,313,0,0,15.63,124.0,97.0,119.0,118.0,134.71428571428572,124.42857142857143,122.96666666666667,1
2024-11-09,Banana,155,5,11,314,1,0,17.36,116.0,120.0,159.0,140.0,134.28571428571428,124.28571428571429,122.83333333333333,1
2024-11-10,Banana,148,6,11,315,1,0,16.63,155.0,124.0,182.0,154.0,133.71428571428572,125.35714285714286,123.86666666666666,1
2024-11-11,Banana,111,0,11,316,0,0,15.08,148.0,116.0,142.0,102.0,128.85714285714286,124.92857142857143,124.9,1
2024-11-12,Banana,125,1,11,317,0,0,17.42,111.0,155.0,97.0,108.0,124.42857142857143,125.57142857142857,123.26666666666667,1
2024-11-13,Banana,121,2,11,318,0,0,14.9,125.0,148.0,120.0,95.0,128.42857142857142,126.78571428571429,122.76666666666667,1
2024-11-14,Banana,112,3,11,319,0,0,17.39,121.0,111.0,124.0,82.0,128.57142857142858,128.64285714285714,123.06666666666666,1
2024-11-15,Banana,119,4,11,320,0,0,18.33,112.0,125.0,116.0,119.0,126.85714285714286,130.78571428571428,123.46666666666667,1
2024-11-16,Banana,156,5,11,321,1,0,17.01,119.0,121.0,155.0,159.0,127.28571428571429,130.78571428571428,123.23333333333333,1
2024-11-17,Banana,170,6,11,322,1,0,19.2,156.0,112.0,148.0,182.0,127.42857142857143,130.57142857142858,124.6,1
2024-11-18,Banana,179,0,11,323,0,1,19.23,170.0,119.0,111.0,142.0,130.57142857142858,129.71428571428572,126.93333333333334,1
2024-11-19,Banana,117,1,11,324,0,0,18.46,179.0,156.0,125.0,97.0,140.28571428571428,132.35714285714286,128.36666666666667,1
2024-11-20,Banana,171,2,11,325,0,1,18.87,117.0,170.0,121.0,120.0,139.14285714285714,133.78571428571428,127.53333333333333,1
2024-11-21,Banana,177,3,11,326,0,1,16.1,171.0,179.0,112.0,124.0,146.28571428571428,137.42857142857142,129.56666666666666,1
2024-11-22,Banana,106,4,11,327,0,0,19.11,177.0,117.0,119.0,116.0,155.57142857142858,141.21428571428572,132.33333333333334,1
2024-11-23,Banana,182,5,11,328,1,0,19.83,106.0,171.0,156.0,155.0,153.71428571428572,140.5,131.4,1
2024-11-24,Banana,180,6,11,329,1,0,20.79,182.0,177.0,170.0,148.0,157.42857142857142,142.42857142857142,133.56666666666666,1
2024-11-25,Banana,111,0,11,330,0,0,19.9,180.0,106.0,179.0,111.0,158.85714285714286,144.71428571428572,135.63333333333333,1
2024-11-26,Banana,119,1,11,331,0,0,23.01,111.0,182.0,117.0,125.0,149.14285714285714,144.71428571428572,134.66666666666666,1
2024-11-27,Banana,112,2,11,332,0,0,19.85,119.0,180.0,171.0,121.0,149.42857142857142,144.28571428571428,133.5,1
2024-11-28,Banana,133,3,11,333,0,0,17.96,112.0,111.0,177.0,112.0,141.0,143.64285714285714,133.83333333333334,1
2024-11-29,Banana,121,4,11,334,0,0,23.81,133.0,119.0,106.0,119.0,134.71428571428572,145.14285714285714,134.66666666666666,1
2024-11-30,Banana,154,5,11,335,1,0,16.77,121.0,112.0,182.0,156.0,136.85714285714286,145.28571428571428,135.53333333333333,1
2024-12-01,Banana,164,6,12,336,1,0,24.52,154.0,133.0,180.0,170.0,132.85714285714286,145.14285714285714,137.93333333333334,1
2024-12-02,Banana,143,0,12,337,0,0,21.56,164.0,121.0,111.0,179.0,130.57142857142858,144.71428571428572,139.43333333333334,1
2024-12-03,Banana,124,1,12,338,0,0,20.8,143.0,154.0,119.0,117.0,135.14285714285714,142.14285714285714,138.9,1
2024-12-04,Banana,136,2,12,339,0,0,20.81,124.0,164.0,112.0,171.0,135.85714285714286,142.64285714285714,136.96666666666667,1
2024-12-05,Banana,122,3,12,340,0,0,22.27,136.0,143.0,133.0,177.0,139.28571428571428,140.14285714285714,136.76666666666668,1
2024-12-06,Banana,134,4,12,341,0,0,19.32,122.0,124.0,121.0,106.0,137.71428571428572,136.21428571428572,137.6,1
2024-12-07,Banana,174,5,12,342,1,0,24.54,134.0,136.0,154.0,182.0,139.57142857142858,138.21428571428572,138.06666666666666,1
2024-12-08,Banana,173,6,12,343,1,0,22.0,174.0,122.0,164.0,180.0,142.42857142857142,137.64285714285714,139.73333333333332,1
2024-12-09,Banana,128,0,12,344,0,0,15.82,173.0,134.0,143.0,111.0,143.71428571428572,137.14285714285714,141.63333333333333,1
2024-12-10,Banana,181,1,12,345,0,1,22.15,128.0,174.0,124.0,119.0,141.57142857142858,138.35714285714286,140.73333333333332,1
2024-12-11,Banana,134,2,12,346,0,0,19.87,181.0,173.0,136.0,112.0,149.71428571428572,142.78571428571428,141.83333333333334,1
2024-12-12,Banana,109,3,12,347,0,0,20.0,134.0,128.0,122.0,133.0,149.42857142857142,144.35714285714286,142.6,1
2024-12-13,Banana,151,4,12,348,0,0,25.31,109.0,181.0,134.0,121.0,147.57142857142858,142.64285714285714,142.06666666666666,1
2024-12-14,Banana,170,5,12,349,1,0,23.82,151.0,134.0,174.0,154.0,150.0,144.78571428571428,143.06666666666666,1
2024-12-15,Banana,164,6,12,350,1,0,18.79,170.0,109.0,173.0,164.0,149.42857142857142,145.92857142857142,145.0,1
2024-12-16,Banana,107,0,12,351,0,0,23.27,164.0,151.0,128.0,143.0,148.14285714285714,145.92857142857142,146.5,1
2024-12-17,Banana,145,1,12,352,0,0,21.99,107.0,170.0,181.0,124.0,145.14285714285714,143.35714285714286,144.86666666666667,1
2024-12-18,Banana,141,2,12,353,0,0,21.76,145.0,164.0,134.0,136.0,140.0,144.85714285714286,144.03333333333333,1
2024-12-19,Banana,132,3,12,354,0,0,25.12,141.0,107.0,109.0,122.0,141.0,145.21428571428572,142.76666666666668,1
2024-12-20,Banana,145,4,12,355,0,0,23.28,132.0,145.0,151.0,134.0,144.28571428571428,145.92857142857142,143.26666666666668,1
2024-12-21,Banana,169,5,12,356,1,0,24.22,145.0,141.0,170.0,174.0,143.42857142857142,146.71428571428572,142.4,1
2024-12-22,Banana,178,6,12,357,1,0,26.63,169.0,132.0,164.0,173.0,143.28571428571428,146.35714285714286,142.13333333333333,1
2024-12-23,Banana,121,0,12,358,0,0,24.59,178.0,145.0,107.0,128.0,145.28571428571428,146.71428571428572,144.53333333333333,1
2024-12-24,Banana,132,1,12,359,0,0,23.02,121.0,169.0,145.0,181.0,147.28571428571428,146.21428571428572,142.5,1
2024-12-25,Banana,126,2,12,360,0,0,26.1,132.0,178.0,141.0,134.0,145.42857142857142,142.71428571428572,140.9,1
